person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Astrid Oprea,astridoprea,astridoprea@email.ro,8251110031264,1980-12-09,"Drumul Albu Nr. 390 Bl. 19  Sc. 41 Ap. 712, Horodnic de Sus, 148822",0244 847 512,86:f8:43:d6:52:d6,204.168.92.128,RO26FGKU6748749698265033,2024-09-30 07:07:00,8169,679,371,697554,f1f8317c-b1b1-43df-be6d-e8d995f753bc
Crenguța Popescu,crenguțapopescu,crenguțapopescu@141.ro,4080712254758,1924-01-28,"Intrarea Gheorghiu Nr. 10, Cumpana, 886385",0725 247 733,50:36:92:6d:4a:c5,11.35.174.132,RO30SNQN5972494648755844,2024-10-03 17:14:06,7241,861,555,1861394,0d2034b1-b8a2-426e-98f8-dc8f300e746f
Grațiela Stancu,grațielastancu,grațielastancu@email.ro,8240524061460,1979-07-24,"Soseaua Voinea, Baicoi, 433654",0753 537 301,fd:35:11:2d:ad:d4,69.212.53.175,RO16NRNJ9413728512065137,2025-03-15 10:23:41,4039,271,754,540074,868fbf8f-0078-42a8-a91c-185bc99d2f97
Camil Ioniță,camilioniță,camilioniță@email.ro,2370219519557,1977-09-28,"Soseaua Bebe Cristea, Sandominic, 982528",0711 814 045,e0:4c:a3:95:ed:ed,14.243.169.3,RO02OVOE8910446607352479,2024-09-10 16:01:21,2965,604,390,265398,c4e26052-5c5f-401c-9ac2-08eb5697b1aa
Voicu Ioniță,voicuioniță,voicuioniță@zzup.ro,7640117017555,1923-11-09,"Bulevardul Cristea Nr. 766 Bl. 78  Sc. 57 Ap. 591, Sebis, 887219",0248 352 503,6c:e1:03:34:26:5e,192.73.54.165,RO24QPYA6047580345771231,2025-02-11 07:52:02,1544,650,773,1172701,53f29a3d-5e21-4159-a05a-a15ee11cf950
Victor Diaconu,victordiaconu,victordiaconu@email.ro,8120629304401,2021-09-13,"Aleea Stan Nr. 631 Bl. 91  Sc. 56 Ap. 720, Straja, 685214",0252 866 401,9f:93:e4:b8:2a:2b,32.165.177.129,RO53UUTW2966616090182524,2024-05-04 03:39:01,25778,140,362,1708871,1bf7a1cc-c713-48b1-9631-11871f19bb46
Bianca Popa,biancapopa,biancapopa@post.ro,7220318392265,2018-08-10,"Drumul Dumitrescu Nr. 27 Bl. 84  Sc. 98 Ap. 862, Segarcea, 146892",0269 162 574,d1:db:d7:43:47:e0,122.138.19.164,RO07XZCU3870020312513101,2025-01-25 18:40:30,2987,967,103,1885484,e04771be-39f8-4bcc-a477-3614f485a160
Marinela Diaconu,marineladiaconu,marineladiaconu@gmail.com,1480829089741,1988-06-26,"Bulevardul Remus Dima Nr. 95, Mihail Kogalniceanu, 511493",0246 726 356,44:89:f7:e6:c7:34,218.44.40.24,RO08BLAS2954006686435026,2025-01-16 19:00:20,23743,787,180,516437,fd53c0f3-2b3b-4d42-85fd-87b4faaf6cc7
Larisa Nistor,larisanistor,larisanistor@post.ro,2331212256601,1996-04-29,"Soseaua Ducu Dima Nr. 23 Bl. 80  Sc. 93 Ap. 910, Pantelimon, 320418",0754 493 549,20:5c:9b:ba:c9:8d,73.155.127.255,RO48FACJ9077342418449128,2025-03-14 05:49:32,33440,346,95,1386417,67e3dded-68b2-4422-848b-9e295f6f4255
Antoaneta Stănescu,antoanetastănescu,antoanetastănescu@email.ro,4440225365135,1989-02-24,"Drumul Georgescu Nr. 43, Blaj, 450790",0747 123 953,01:28:1a:a0:c3:55,62.128.69.63,RO87JTBO2753326997008398,2024-08-17 17:06:28,6690,630,631,1683570,292559f4-2d1c-429f-a0a0-7bfd4911714d
Silvia Popescu,silviapopescu,silviapopescu@141.ro,6920823366263,1980-09-22,"Intrarea Aurelia Ionescu Nr. 55 Bl. 35  Sc. 70 Ap. 756, Barlad, 149005",0728 881 672,cf:a1:42:45:41:d7,146.105.148.139,RO97NEUZ0098615824949526,2024-11-02 04:06:38,5221,624,683,9430,4f632751-474f-40c5-a6c4-8a43d5b9661f
Călin Dumitrescu,călindumitrescu,călindumitrescu@post.ro,4700917068227,1988-09-05,"Intrarea Marin Nr. 56, Remetea, 336372",0785 123 216,9b:02:e2:d9:ce:4d,198.63.249.91,RO95FVWK9616124798407543,2024-09-08 23:29:22,19380,598,417,1334691,6e447894-134d-475f-bbde-fee6b36d26f8
Lorin Gheorghiu,loringheorghiu,loringheorghiu@gmail.com,2290725356693,1916-12-27,"Soseaua Albu Nr. 644 Bl. 11  Sc. 40 Ap. 432, Peretu, 528876",0768 437 162,e0:fb:55:d6:fc:02,191.50.252.128,RO80KVPC8021505096269614,2024-09-12 11:18:47,30134,806,504,1089897,b98d1dfa-34da-42f5-9bfe-471db4b1eeff
Camelia Marin,cameliamarin,cameliamarin@141.ro,8551022361338,2022-12-22,"Drumul Ardelean, Cornetu, 188033",0231 007 776,0b:f8:3f:64:11:a5,54.200.207.21,RO87GIYS3302477593707470,2024-08-29 17:21:27,26108,287,124,1021922,bc3517ca-5f69-43f0-a9ce-a9be288e0c79
Sorina Manole,sorinamanole,sorinamanole@zzup.ro,4291127096216,1982-09-11,"Soseaua Mirabela Stan Nr. 55 Bl. 39  Sc. 97 Ap. 902, Greci, 865458",0722 891 929,8d:f3:20:fe:90:b1,119.184.194.9,RO37VYHH4269777690381394,2024-05-14 20:13:30,22840,543,796,967511,310a60f3-a59a-4ab4-94c5-7cd55aeb34c8
Domnica Tabacu,domnicatabacu,domnicatabacu@141.ro,4131225400579,1916-05-11,"Soseaua Bogdana Diaconescu Nr. 370, Draganesti-Olt, 244789",0746 047 211,1e:95:38:22:04:b6,140.142.13.171,RO68SNXC1418188777190366,2024-09-03 06:54:34,12294,367,396,1078413,cb036dbc-0f32-4512-ac3e-14f042809a3a
Andrian Nistor,andriannistor,andriannistor@kappa.ro,1080313359641,1969-03-13,"Strada Pop Nr. 621, Babeni, 371961",0770 155 758,0f:d6:f2:67:fc:9c,217.33.242.238,RO85SCKL1118007455986543,2025-03-28 14:33:24,15409,539,563,228177,153f8eab-7667-47e2-a161-d4bcc2c2dd78
Estera Barbu,esterabarbu,esterabarbu@post.ro,2111219048801,1996-12-01,"Strada Oprea, Pucioasa, 220068",0765 553 117,f4:67:95:1a:b0:e9,215.220.238.81,RO06ANMT8485945499730620,2024-06-09 18:40:42,3633,986,481,627010,dcc0b81a-4b90-4b57-83bf-b169bba3ae50
Norica Stoica,noricastoica,noricastoica@acasa.ro,1900224186272,1952-02-19,"Bulevardul Ababei Nr. 85, Slobozia, 423651",0764 709 864,68:e1:8e:b7:ff:a9,2.182.147.60,RO11TEEJ9089232906092163,2025-01-11 14:28:19,33010,398,116,415498,6b33e0c8-039a-4635-be0f-b33f13d5c94f
Tatiana Niță,tatiananiță,tatiananiță@gmail.com,4400419156528,1957-11-16,"Strada Florea, Rovinari, 184655",0768 340 342,ed:a5:88:67:72:b2,195.251.199.105,RO78AZVG4771413770839176,2024-12-17 19:42:10,11752,350,160,260550,e75d472f-80c3-4a07-8c01-dac13232032d
Ecaterina Preda,ecaterinapreda,ecaterinapreda@zzup.ro,7431217118838,1989-10-07,"Bulevardul Ecaterina Tomescu Nr. 856, Moinesti, 710252",0764 641 229,c4:bf:0f:a8:d9:9a,202.94.75.199,RO98DMKZ2265748541811950,2024-08-07 22:24:22,23095,690,717,1110325,ace9f73f-e3b7-41b4-b27e-9018a07cee02
Ilona Toma,ilonatoma,ilonatoma@kappa.ro,6090326025576,2021-01-20,"Drumul Georgescu Nr. 20, Calarasi, 932635",0261 789 540,97:13:89:9c:5f:db,118.75.182.216,RO85GUJR7073086177910663,2025-03-05 06:45:11,31018,26,314,842723,35c8d9fa-19eb-407b-9d83-3f706dd0cb06
Iustinian Stănescu,iustinianstănescu,iustinianstănescu@zzup.ro,6010309122526,1988-01-08,"Bulevardul Cristea Nr. 946 Bl. 23  Sc. 95 Ap. 721, Targu Neamt, 582131",0720 814 081,5f:1a:c3:55:37:06,169.96.214.1,RO47LFXM2875515677111361,2024-10-04 07:11:12,2215,698,463,322235,198b06df-32df-4d81-8d09-078ab0064aa3
Casian Florea,casianflorea,casianflorea@141.ro,7130313247480,1995-03-26,"Bulevardul Aanei Nr. 24, Pascani, 730441",0269 374 759,59:2a:3f:e6:69:27,119.255.130.189,RO55SQLD9265990541803625,2024-08-25 05:40:16,4088,93,309,1200645,fee079d6-0572-4a4c-8937-2569fd2752d8
Mara Suciu,marasuciu,marasuciu@acasa.ro,5890806117995,1943-09-29,"Aleea Nistor Nr. 78, Huedin, 942764",0259 103 270,1b:fc:2a:0b:1e:21,165.30.164.57,RO08HNRK0798345899297256,2024-04-12 18:13:00,5090,633,768,25162,e38d0ed7-8254-405b-a299-1ac7d20d5539
Miruna Florea,mirunaflorea,mirunaflorea@acasa.ro,3040326099789,1945-10-06,"Aleea Gregorian Mocanu Nr. 321, Savinesti (Poiana Teiului), 952593",0243 184 721,cd:4c:ea:fb:c8:98,174.208.233.154,RO78IWSD3266107414504816,2025-01-11 10:04:30,27173,305,607,137775,5ff3738f-07e5-4dd0-a850-726dcd0b9902
Petrică Stoica,petricăstoica,petricăstoica@acasa.ro,1181116285429,2016-08-19,"Intrarea Manole Nr. 19, Jibou, 498600",0246 601 562,c5:8e:f2:48:c1:fd,62.50.27.52,RO88ZHPG3598550692982162,2024-07-24 18:06:14,24487,965,241,269945,a562859f-b21d-4951-8873-a6a8027b8d7e
Ilona Dumitrescu,ilonadumitrescu,ilonadumitrescu@kappa.ro,4790930050917,2022-03-14,"Aleea Aglaia Ioniță, Sacele, 735884",0249 826 163,a3:c3:ae:3e:50:dd,148.6.198.148,RO44LKBF8254811825780547,2024-10-25 10:33:51,21024,586,573,857664,9fe5d16c-5455-4b49-9111-5ffc572dd73d
Mioara Nistor,mioaranistor,mioaranistor@post.ro,2030822342731,1986-08-24,"Bulevardul Sandu Suciu, Tasnad, 517027",0784 591 932,46:d8:18:4d:0f:5a,99.145.3.211,RO29EWLX7714542102672951,2024-11-23 11:32:14,3086,802,300,655897,03ff91a1-19ba-4ae5-9c59-45de33ee763b
Zeno Stoica,zenostoica,zenostoica@email.ro,1180218346723,1916-09-22,"Drumul Aanei Nr. 28, Tufesti, 182505",0751 144 709,ce:73:dd:07:ab:b5,119.214.104.218,RO84PEXC2645289457868180,2024-11-20 19:22:37,21506,633,622,559183,099a1387-1558-40c1-abe3-f3326fc04b1a
Ioan Tabacu,ioantabacu,ioantabacu@141.ro,2520307128129,1999-08-28,"Aleea Diaconu Nr. 673, Gherla, 586242",0267 768 157,8a:d8:4e:22:73:83,39.98.47.195,RO41WFLT5526838448381685,2025-01-05 17:05:44,30093,198,289,556701,75514d33-9945-42c4-ad44-9d3e8d8e87a3
Severina Dobre,severinadobre,severinadobre@acasa.ro,4330819057907,1947-10-27,"Bulevardul Eftimie Nr. 64 Bl. 51  Sc. 75 Ap. 560, Vlahita, 265296",0240 785 670,8c:ef:8e:de:ba:3d,168.177.10.75,RO67HNJU6772701850379849,2024-11-29 02:15:07,30668,921,50,1707692,425f7d07-47f2-4646-8503-7673a9b95c00
Mărioara Marin,mărioaramarin,mărioaramarin@zzup.ro,7331113321621,1918-04-18,"Aleea Iacob Voinea Nr. 725 Bl. 24  Sc. 87 Ap. 355, Pechea, 240093",0757 781 065,1e:77:01:2a:a9:1d,140.113.142.204,RO48FMUC7956388447413002,2024-12-15 20:41:23,16709,780,592,825790,b556b35d-486a-476d-b096-0f6555beb1db
Manole Dinu,manoledinu,manoledinu@gmail.com,3580426449957,1979-04-20,"Soseaua Mocanu Nr. 633, Valu lui Traian, 657654",0746 839 193,30:b6:ca:86:93:7e,161.146.222.48,RO53JMWC0034242604749901,2024-04-26 12:38:03,18595,885,227,1900856,a7cd4fd1-cc93-4a9d-a0c0-e6b7c4f1ffff
Iasmina Suciu,iasminasuciu,iasminasuciu@zzup.ro,3650226029561,1960-10-05,"Strada Niță Nr. 504 Bl. 82  Sc. 16 Ap. 553, Onesti, 869685",0754 494 957,6e:cb:5d:dc:4e:9b,215.215.125.111,RO71JZCC1309807580260890,2024-07-28 00:30:11,29234,94,703,290112,70adff76-e322-4df8-b2cd-e0e604db6f0f
Eremia Eftimie,eremiaeftimie,eremiaeftimie@email.ro,5751201378179,1917-04-24,"Strada Gheorghiu Nr. 79, Baia Sprie, 794676",0755 487 794,49:aa:2a:65:a2:c1,8.67.197.85,RO39ZUOZ0963484344691873,2024-06-21 17:35:45,7750,237,527,188354,536f4926-89a1-47a2-a5e6-1f52ad2ab479
Lelia Tudor,leliatudor,leliatudor@kappa.ro,2860818305660,1922-09-24,"Aleea Caius Pop Nr. 397, Mihail Kogalniceanu, 464166",0749 085 942,55:3e:9c:20:cd:a2,168.254.208.166,RO22ZXQS1248426168249645,2025-04-02 00:06:07,33289,384,621,1026993,5afb2952-c8bd-4c63-97fa-01d99b856d93
Catrinel Florea,catrinelflorea,catrinelflorea@acasa.ro,1610121439010,1924-06-06,"Intrarea Diaconescu, Podu Iloaiei, 416417",0772 563 980,cb:9b:7c:36:96:98,199.196.27.149,RO33UVKY5569652936565488,2025-01-31 08:10:49,10353,682,181,568112,314ed464-df00-401e-af20-85fc7f8ae8b8
Mitruț Ioniță,mitruționiță,mitruționiță@post.ro,2490927266843,1997-04-12,"Intrarea Marin Nr. 794, Rovinari, 497776",0733 327 065,a7:f4:b8:47:73:90,20.178.252.252,RO58BRGB4625408657372596,2024-12-10 17:30:44,3164,95,170,1985719,48aa0a49-0dbe-4b9f-8221-d1b6e4903467
Svetlana Dobre,svetlanadobre,svetlanadobre@141.ro,3871218447675,1913-01-02,"Strada Ruxandra Dobre Nr. 664 Bl. 77  Sc. 87 Ap. 383, Dabuleni, 119846",0755 428 485,64:cc:9c:8a:3c:f8,137.151.3.214,RO80EKPX5945484001203296,2024-11-07 13:24:25,33863,864,616,59561,7d0a76e0-4082-46e2-ba63-4aa316f49f90
Cleopatra Aanei,cleopatraaanei,cleopatraaanei@kappa.ro,8430705425188,1958-10-17,"Drumul Daiana Toma Nr. 56, Tasnad, 596611",0786 060 575,3d:e2:60:e3:76:e8,190.54.243.80,RO91NHWC1316600811086591,2025-01-25 04:21:55,17678,346,429,1477085,bb6e9e84-d529-4fbb-a0d8-e2fc63edd24f
Evelina Suciu,evelinasuciu,evelinasuciu@post.ro,3411119462431,2020-04-12,"Soseaua Diaconu Nr. 399, Brasov, 140822",0739 015 322,97:01:67:59:46:ba,96.175.35.253,RO35MQHG0519338679023976,2024-07-25 07:15:20,3394,103,437,344209,defeeff2-ca0f-4a35-8936-0fdc1d9afb7f
Dacian Mocanu,dacianmocanu,dacianmocanu@email.ro,1970509142015,1923-08-02,"Intrarea Ardelean, Caracal, 428307",0733 398 612,b5:81:ef:6e:9d:e6,33.205.188.88,RO71SIPD4758020139136505,2024-11-09 14:48:37,12315,457,1,1383835,e0b428a5-d199-4112-933f-4d14fa01888a
Luiza Manole,luizamanole,luizamanole@acasa.ro,1480921109027,1925-08-16,"Drumul Georgescu Nr. 917 Bl. 86  Sc. 22 Ap. 231, Pogoanele, 183447",0761 019 097,75:49:be:43:5f:f5,159.153.4.63,RO63QDBV1582502417262109,2025-02-16 16:25:49,28928,535,273,1871735,749305c2-1a5d-43a1-a280-859c9e2e9bcc
Luciana Ioniță,lucianaioniță,lucianaioniță@gmail.com,6690628298867,1912-10-26,"Intrarea Maria Gheorghiu Nr. 931, Fieni, 703647",0240 576 030,9c:81:1b:71:86:dc,183.213.134.214,RO16OSSD0726466040132871,2024-12-16 19:08:47,17168,11,444,1088223,f209ed78-c67a-43a8-9158-fb2afae525c7
Julia Dobre,juliadobre,juliadobre@gmail.com,7670925468408,1957-07-13,"Drumul Stoica Nr. 793 Bl. 32  Sc. 67 Ap. 765, Pitesti, 532099",0788 435 034,57:80:57:a0:98:a5,34.52.150.79,RO64BYHN0139821298983654,2024-10-15 04:44:12,27996,960,522,1245353,ae2995af-1e0b-4cb8-9e8e-9b6513fbf7d1
Maxim Gheorghiu,maximgheorghiu,maximgheorghiu@zzup.ro,1681016380270,1992-02-18,"Strada Marin Nr. 637, Focsani, 610060",0232 594 246,9b:0e:29:36:54:ca,85.172.44.162,RO25HXLZ7338327229830553,2024-04-16 03:14:29,11921,176,35,1037867,43733604-60bc-46b5-a4df-39101da576a8
Raluca Marin,ralucamarin,ralucamarin@141.ro,4160831420565,1910-11-18,"Intrarea Mazilescu, Filiasi, 102983",0747 286 774,07:2b:b3:d4:bd:cc,153.117.240.131,RO39UKEE2647328961978053,2025-03-19 11:54:11,25183,328,427,85543,d1453731-ee5b-4dce-a7f4-3c1bd615de89
Gabi Preda,gabipreda,gabipreda@acasa.ro,1750309127398,1983-02-18,"Soseaua Aanei Nr. 168, Cluj-Napoca, 296236",0764 201 653,fb:35:bd:db:7c:78,105.18.227.124,RO98GEDC5056526500323937,2024-05-31 08:20:54,21100,152,522,256181,c537cfad-4b6e-4120-9a2c-b466184dd91b
Tudora Eftimie,tudoraeftimie,tudoraeftimie@email.ro,6400125444691,1998-02-13,"Intrarea Georgel Stan Nr. 665 Bl. 63  Sc. 60 Ap. 169, Deta, 544843",0737 778 704,d7:06:6b:90:48:8f,65.52.234.196,RO74WKKA3078962754332835,2024-05-15 03:35:12,4669,997,403,1536575,c64003e5-ce9b-462b-b8cf-afd374e9f5ce
Oliviu Ababei,oliviuababei,oliviuababei@gmail.com,1500506123249,1934-09-02,"Bulevardul Iancu Gheorghiu, Schela Cladovei, 190688",0251 165 562,9f:40:4d:0c:2b:3b,56.132.237.42,RO24BPYN4064883464725582,2024-04-23 04:19:54,9309,412,314,456642,b14fd2d5-caf2-4c05-94b1-6bb2c3b8009d
Petrișor Aanei,petrișoraanei,petrișoraanei@zzup.ro,2301005042115,1938-03-23,"Bulevardul Barbu, Husi, 793501",0711 945 487,1f:a4:09:8a:e3:bd,73.254.57.128,RO67KUHH6669218455387652,2024-05-12 21:42:39,28397,631,92,1590916,b1cac130-d7ca-4156-938b-1bce2f232f23
Mălina Dima,mălinadima,mălinadima@email.ro,5490709122992,2009-10-19,"Aleea Suciu, Harsova, 873739",0265 761 800,c1:61:15:4c:0d:78,55.118.245.159,RO94CGRX7610316759216948,2025-02-08 10:52:49,3319,429,176,550103,bf15cb74-47bc-408f-8c44-efd74a1aaf9b
Amelia Nistor,amelianistor,amelianistor@acasa.ro,2291126373424,1933-04-12,"Soseaua Popescu, Videle, 820085",0770 006 372,de:7d:53:b8:77:dc,146.42.16.137,RO46JLLT7338858932131149,2024-08-05 10:57:40,23205,807,51,607244,7520ce5b-587a-40f8-8d83-d4c0bd534abf
Relu Niță,reluniță,reluniță@email.ro,4590915085862,1941-07-30,"Bulevardul Ioniță, Caracal, 568961",0761 257 132,2c:93:07:ff:a2:8b,206.79.143.82,RO90MAIB8460003554674558,2024-09-27 16:09:32,6484,177,144,1957870,fb978d36-838f-4d7e-ad88-59e9c198152d
Iosefina Mazilescu,iosefinamazilescu,iosefinamazilescu@141.ro,2730903344864,1968-10-18,"Intrarea Stan Nr. 121 Bl. 19  Sc. 14 Ap. 263, Strehaia, 798867",0741 058 255,86:55:eb:cc:b2:c1,151.201.133.125,RO88RNAR5664788053418958,2025-04-04 20:13:55,4089,897,688,1486500,42b8b2db-be8b-4751-899d-80af3d098165
Teofil Popescu,teofilpopescu,teofilpopescu@acasa.ro,2631207251554,1991-06-26,"Intrarea Gheorghiu Nr. 724, Vaslui, 274850",0751 017 319,ec:1b:e1:aa:c6:fa,21.122.254.216,RO29WIYR2256425353273636,2024-10-19 01:45:07,10088,583,681,508180,ad877784-1fab-473c-8f44-931ebab16ae4
Cezara Marin,cezaramarin,cezaramarin@post.ro,3930923365153,1986-09-02,"Aleea Dima Nr. 59 Bl. 50  Sc. 44 Ap. 853, Seini, 813352",0259 620 981,07:81:b7:bd:22:41,36.34.74.21,RO49PMPA4070439950287029,2024-07-24 07:18:23,28006,119,781,994470,934fb583-826e-434d-adb5-9731ea140222
Svetlana Stan,svetlanastan,svetlanastan@acasa.ro,8740712113428,1974-09-19,"Aleea Dumitrescu Nr. 949, Strejnicu, 863869",0242 506 247,0f:b6:13:7d:42:a5,102.77.14.253,RO58DMAF7863796648329977,2024-05-20 15:49:39,34248,724,413,1510769,3b783d2c-e27c-4126-98a0-21b329b16f09
Andreea Voinea,andreeavoinea,andreeavoinea@141.ro,7130422387106,1915-02-12,"Bulevardul Ene Nr. 689 Bl. 54  Sc. 73 Ap. 554, Bragadiru, 347692",0765 075 744,a2:f0:fb:72:54:f3,94.221.209.105,RO32QDZF0574995652947446,2025-04-03 20:03:43,26752,223,526,361720,7d4c669b-9d4b-4413-bd5b-56e072bd9a75
Mădălina Dinu,mădălinadinu,mădălinadinu@post.ro,8551122253245,1957-07-07,"Strada Toma Nr. 270 Bl. 94  Sc. 92 Ap. 504, Onesti, 393761",0246 701 827,0a:03:c3:e5:21:04,69.11.41.112,RO49LOGW1917911492383404,2024-11-30 10:23:39,27928,931,26,27634,d49a79ff-0cf7-47e4-b95b-10f9de468ef1
Stana Dinu,stanadinu,stanadinu@kappa.ro,4860501519574,1971-12-18,"Intrarea Relu Dinu Nr. 39, Borsa, 949186",0770 851 175,4b:05:88:a2:7c:e1,86.229.151.213,RO78POHT5254233989508126,2024-06-06 00:25:20,9691,917,705,974973,6d8d273b-ac63-472d-88a8-e62f0e819eb2
Leontina Albu,leontinaalbu,leontinaalbu@post.ro,4380320307457,1960-11-06,"Soseaua Stancu Nr. 43, Pogoanele, 795914",0251 164 088,21:a1:95:36:04:6e,209.32.125.195,RO57WDVW9037872777897449,2024-11-20 04:28:43,31747,140,474,120377,e5fcc0c0-8aae-43ee-9ab4-5301c669e00b
Geta Popa,getapopa,getapopa@post.ro,3900824291141,1977-11-12,"Drumul Ene, Roseti, 991889",0258 381 574,91:02:69:64:6f:89,212.165.145.102,RO98FMUR2710853109655051,2024-09-06 19:14:02,34459,834,582,1011784,fdaf2486-3e36-4dc1-ac3b-79569929c62f
Daniela Ioniță,danielaioniță,danielaioniță@acasa.ro,6320516467458,1964-11-16,"Soseaua Toma Nr. 46 Bl. 51  Sc. 32 Ap. 229, Piatra-Neamt, 410867",0784 420 847,b1:78:9c:d8:ea:11,1.30.230.65,RO03MJOL7285858565794488,2024-08-08 15:34:30,9794,268,134,540493,7383ddaa-3826-4a8e-8b31-7d9ae1fe6e36
Florica Ababei,floricaababei,floricaababei@email.ro,8020422152314,1927-03-29,"Soseaua Manole Nr. 661, Murfatlar, 349055",0238 823 826,e7:a8:37:09:d5:9e,151.95.11.224,RO44ZJPD4303168027090943,2024-10-31 12:02:13,2216,280,306,1496814,4cc2fe62-e06f-4b35-b382-bc5f2323314c
Nadia Stan,nadiastan,nadiastan@141.ro,4550226129908,2022-10-07,"Bulevardul Aristița Mazilescu, Pucioasa, 514139",0740 953 615,bc:5d:8f:1f:fc:bc,38.132.16.239,RO92VTGD1851376752635895,2024-06-05 01:07:12,24196,3,449,1012688,b230cb1d-84fc-4831-8505-6a51f1ccf031
Codruț Stoica,codruțstoica,codruțstoica@post.ro,7360524165180,1915-01-06,"Strada Dobre, Giurgiu, 412127",0735 890 358,49:24:60:8f:38:db,80.238.9.205,RO14QVAB9512359347574180,2025-01-07 04:43:06,35520,490,31,1317403,aeb19d2c-ef6d-403a-a9e1-9eaf1305c8ed
Marius Ene,mariusene,mariusene@acasa.ro,3480231325780,1989-08-24,"Intrarea Ardelean, Dumbraveni, 285032",0767 608 407,4c:a3:20:75:9a:18,111.140.97.99,RO40QWVH9837868955895361,2024-12-23 20:31:43,24901,851,697,292665,a3c91128-b4f0-4cdc-9bf2-aace0c97fc3c
Adrian Popescu,adrianpopescu,adrianpopescu@141.ro,4650410293998,1938-02-09,"Strada Călin Eftimie, Fundulea, 804292",0249 948 122,b3:8a:81:1f:03:db,173.113.215.25,RO82DTOX2539405626300434,2025-01-21 04:08:56,26661,137,60,2140,c75987b8-45dc-4839-a54e-c48ad026324a
Damian Voinea,damianvoinea,damianvoinea@post.ro,1690925368468,1965-05-16,"Aleea Stănescu Nr. 600, Buftea, 971467",0246 040 995,07:a9:40:e5:fd:a6,189.164.83.77,RO71SUPC6127282607173543,2024-05-03 22:38:23,3805,985,354,1798491,9ed997ad-7421-4cec-a417-08159e31e21c
Filofteia Marin,filofteiamarin,filofteiamarin@gmail.com,6620331418364,1922-09-08,"Strada Pompilia Aanei Nr. 23 Bl. 59  Sc. 65 Ap. 614, Titu, 443818",0246 281 051,4c:f6:6d:85:ef:55,84.141.12.237,RO18IHJO1717307890409999,2024-07-02 23:25:49,548,309,643,1217701,5049fa02-914c-462f-91dc-67bc1ebf9f07
Ștefana Nistor,ștefananistor,ștefananistor@email.ro,4840926065581,2005-10-12,"Bulevardul Diaconu Nr. 425, Viseu de Sus, 349241",0747 845 328,51:92:e7:bf:35:03,63.35.103.87,RO38MCGZ2901421197650498,2024-10-24 03:10:50,2132,435,443,1646828,08303f34-70af-4f72-b183-2134a7aae972
Cătălina Popescu,cătălinapopescu,cătălinapopescu@kappa.ro,3280419042511,1937-11-03,"Drumul Marin Nr. 927, Slatina, 498726",0263 206 219,f3:a6:83:8b:6d:14,167.124.25.32,RO22XWEX8229308900519134,2024-06-26 00:07:25,33340,315,545,1658889,c75fa7d9-ba45-4396-9cde-2901737d5617
Catinca Mazilescu,catincamazilescu,catincamazilescu@email.ro,4140722099141,2001-11-10,"Intrarea Dinu Nr. 65 Bl. 63  Sc. 14 Ap. 597, Deta, 918040",0730 435 500,84:14:e4:41:24:54,47.169.87.11,RO55GJQV9100658088892747,2024-07-14 11:48:47,7644,25,572,1965139,8a92dbe5-bb98-455b-a28b-6a3139479426
Petruța Stancu,petruțastancu,petruțastancu@email.ro,3000405047401,1921-07-27,"Drumul Cristea Nr. 625 Bl. 18  Sc. 41 Ap. 808, Pechea, 513199",0767 550 214,12:2e:e8:29:bb:d6,93.0.137.126,RO73FONG5862422446020488,2025-01-12 18:30:58,17513,700,205,1700508,c58ec5c7-2d96-482f-bc37-5530bcadc88c
Valeriu Tudor,valeriutudor,valeriutudor@post.ro,2160512063585,2000-04-25,"Aleea Suciu, Pechea, 125640",0749 175 960,92:28:e9:b8:a0:ef,70.111.209.71,RO42HKEF3320399267823778,2024-06-08 11:25:07,26217,890,413,581230,4abc7145-0a3c-464b-a8b8-cf47bd359ab8
Eliza Preda,elizapreda,elizapreda@141.ro,6680319219211,1928-09-16,"Bulevardul Ozana Cristea Nr. 181, Darabani, 230637",0251 314 673,a2:ca:26:48:b5:b5,59.222.172.33,RO06NQHE9233857952927409,2025-03-26 08:51:11,9375,459,799,1085090,6f30571e-56fa-4c9f-a4e9-06e2349bed47
Emanuel Cristea,emanuelcristea,emanuelcristea@zzup.ro,2151117119949,1981-05-24,"Strada Nistor Nr. 572, Schela Cladovei, 515435",0255 229 760,6e:69:33:48:e7:45,161.242.229.199,RO60TDNF1855910809230890,2024-05-30 23:16:37,15704,67,463,1576195,41c4c619-b810-444f-a2f5-8eafa6b06c5b
Sabin Ioniță,sabinioniță,sabinioniță@email.ro,7241216123548,2022-08-12,"Drumul Adonis Suciu Nr. 919 Bl. 18  Sc. 94 Ap. 108, Oradea, 348846",0759 815 362,30:a4:9d:a4:bd:a7,154.130.33.159,RO84QAPH0443871178830215,2024-04-12 05:32:28,4663,946,780,1025977,ff41a949-5d29-4284-90c6-b064bd546731
Amza Ababei,amzaababei,amzaababei@gmail.com,2701013353594,2017-12-18,"Intrarea Albu Nr. 57 Bl. 31  Sc. 93 Ap. 565, Valu lui Traian, 405160",0771 854 592,60:1e:a1:67:24:28,155.85.139.233,RO05OPRI7731876903690647,2024-10-12 15:06:08,34761,920,712,1704026,ac6de6d8-f682-4574-b5f3-ec3c7958dd46
